Index,In,Out
0,64.00865133818367,37.38000675449703
1,84.34602109276447,40.46045827053721
2,54.10251203986184,40.095685543136014
3,58.753941869068555,40.239712628194624
4,60.263373034242804,36.45355216458685
5,59.84503114592654,41.71823410704836
6,58.8488665571504,38.02910855946328
7,62.89252713136047,44.05038116149252
8,56.668547175343015,43.96078671968434
9,63.29440951046803,45.44563582743003
10,59.78687029961918,43.210014000447245
11,59.68586354780959,48.66820740160056
12,47.80611942342839,43.69002514760416
13,55.177216599840186,43.919346190502814
14,48.18256630701509,50.888609253645505
15,50.7231585819893,41.39094310265646
16,51.25619424259827,40.766164629311156
17,54.071066245661555,42.64382983531775
18,53.83293773542674,40.915372267990584
19,56.48695237452391,43.50968613278059
20,57.187600707678506,39.995274558011
21,63.672735639002,39.45109245516661
22,58.79803262517234,36.256838432109824
23,58.81904359229995,37.10706987655585
24,61.331736177968885,37.53107819697671
25,65.16284868625532,40.587050243471936
26,62.752666705304605,42.44379474941827
27,62.603068559891625,40.11532597872575
28,67.28429579086463,37.42017395728805
29,64.95929811542318,37.80049662421998
30,64.84937227696143,37.324835535877575
31,62.760906718130606,36.82790586370556
32,58.43455155040926,37.57866343191438
33,63.4684572073152,38.917682642379155
34,56.550331694777356,39.087211260857515
35,55.321825889718674,41.65356354168504
36,47.475189884391284,34.548008784635435
37,50.65407988026373,38.09675739711555
38,48.3250946268467,38.375383182591946
39,54.161995550393506,35.69301112079217
40,59.06552703630891,36.336343816513434
41,61.30036129939227,43.152985209365816
42,63.021866114623165,36.03872087639453
43,66.6387775388301,37.096839637243455
44,60.92168202477855,35.359752762932615
45,69.61913771185895,34.706424846505115
46,77.03574985780416,33.8868086985281
47,80.86126572277153,37.212841617317096
48,82.32108215253733,36.11091641247299
49,79.3443912880874,36.52801674450748
50,69.61942892543996,38.06782595845616
51,74.13377317185791,38.334936390668865
52,89.06186657365477,40.444800519019594
53,78.40790699880999,36.213252801914834
54,66.95772139133115,36.959986407788776
55,61.70598538195177,39.46121027134936
56,63.69502504808018,43.89914796170564
57,61.98968566348551,41.6829477115236
58,57.07429613763024,38.02652525747762
59,56.88835960003647,34.16000976284432
60,56.912611512759,34.66177085413048
61,55.179081102704195,40.49365314246459
62,48.45510739237558,39.18742258548847
63,59.16291654544051,39.18290082681153
64,65.52848444577762,39.13670388825117
65,58.59625624498292,37.27947810024768
66,59.035124664539005,36.15433766272904
67,53.88025550328892,35.62968619314837
68,52.03142291393517,35.82744212167782
69,63.815965069301726,42.28947926829725
70,78.41892798405078,42.732014303373155
71,80.77276335354362,40.992923300776816
72,71.90665079655744,36.78789917616787
73,62.406435693180136,39.00038951393842
74,54.389641782270886,39.27813085266129
75,56.52499220599575,38.02296450793687
76,55.830778885534265,35.9898540694866
77,54.27466852769832,38.453294917434306
78,54.34606636326979,39.4612675441237
79,56.840944480505044,41.6983118869665
80,54.55925513718743,38.913139425789645
81,66.94822086267774,39.193980521709854
82,57.83552058669519,36.96296446925258
83,57.50683689278361,37.12955028360545
84,54.7813607767124,35.23624818629794
85,54.613307047846256,36.33614288064843
86,51.48132006437338,38.31869984395831
87,58.24536712525587,38.38762921234325
88,62.67391703420976,39.910638119652496
