Index,In,Out
0,32.501792481743934,28.827288210597466
1,44.73433837735785,14.22323817171205
2,34.93899329549229,13.884222833363761
3,31.675158279964624,14.982252438311797
4,34.93412401573924,17.64722867370176
5,30.64819292811545,14.608471370874655
6,27.548725829043402,20.520113028522413
7,30.65759052476538,20.547808022678172
8,32.670569314132116,19.97648022872546
9,27.458285483097395,18.546756527119012
10,26.3304559061629,15.249606170558504
11,15.69376374553642,11.156275826437234
12,16.627969648730915,23.390576322891405
13,15.57023365891488,35.28967868747387
14,21.554422992272254,16.98257761585265
15,22.21879598605592,14.0557820608638
16,14.805959695740144,26.545844951182573
17,21.174894924985377,25.887058052206555
18,23.985470123242724,16.393956029068644
19,16.760241866478896,14.073895711157661
20,15.820207828816631,12.887970988711277
21,17.86500852670205,15.426289677457168
22,20.007557098626663,17.222809983844375
23,15.20885506404408,13.364304002930652
24,19.093196928065893,30.249197260945945
25,22.11473281542464,35.727361807740394
26,17.399203764900697,27.0122157297295
27,16.064141567958348,14.752523750209397
28,25.432179344698536,12.492457319030127
29,18.64564435113908,12.691086557545702
30,15.880310254883822,12.416268581132066
31,20.763645203486963,13.442191119076897
32,15.110836736570576,12.107429437220096
33,20.267102701540114,25.62687555560866
34,22.8447040996968,26.32349557738708
35,23.066248606500896,7.64237875470309
36,12.961172455362153,7.323350824027821
37,14.792216923893127,20.44750594281962
38,16.03290263522826,36.439748859729114
39,11.495071863231546,19.44259782174043
40,13.044963042743536,8.823072046234579
41,11.437319465118676,32.66648524706746
42,12.360224189148107,38.606164885669884
43,11.43794936100082,31.584615406505584
44,13.643535605367603,23.23960408392307
45,12.846974979090556,15.60435315682989
46,9.299207562581104,5.131006402327249
47,11.705951314575165,4.814525417680555
48,13.158485848466233,4.935155710812085
49,13.713188265811777,5.331480595852127
50,11.156412631327635,4.661145382850056
51,14.183526628074235,5.134516790295057
52,12.768636178351832,5.100076357946992
53,10.903200585773448,5.122188445770428
54,11.53010218632066,6.2194745483873515
55,17.739106395585043,7.493545950592268
56,19.09501228005399,7.021585559526495
57,18.75896312384311,8.052549874805248
58,32.552705424922856,8.814661433053308
59,37.00139357404901,10.253899187262554
60,21.855705965594442,24.655760212758384
61,19.216752936716645,34.371331787516944
62,14.363761167217662,9.48867881124848
63,18.068968249819456,8.41119297237717
64,18.120177750402497,26.89915318480772
65,15.951688188236425,33.00368315261907
66,17.864848327322072,35.455442769290265
67,18.17195552819668,34.883341242177465
68,11.421455127355484,18.29132368295829
69,11.990249398597642,12.814203951414857
70,16.655766082046327,13.425825135740572
71,17.27475290774473,41.371808858853996
72,13.725183322053548,55.411383705011154
73,18.40756700585271,62.313469007892564
74,13.926248444267353,45.345142474465796
75,14.369593155866568,45.55535876431846
76,18.493196751271622,44.599330180867014
77,17.532312964801324,40.77785446753011
78,19.839506809466503,50.462612560126026
79,28.761560527961134,51.58249962077643
80,19.151229371759207,42.22364767293815
81,22.340363759328955,40.16280703478177
82,24.72933156244592,40.839584243314484
83,23.363736500096177,43.222796015056026
84,19.081996175458098,32.92252518427328
85,18.60512358421173,36.77384985219206
86,13.684320707506865,40.93879739120118
87,13.840547614458226,40.977862830092086
88,17.20546548360269,36.24697009127204
89,15.735775389756597,46.85382416553351
90,22.331479299792115,53.95078842566835
91,17.457219736659056,41.56828207172226
92,18.764670807770123,32.40597135636721
93,25.780554843501434,31.505247245987242
94,23.718457073128764,23.27288631504079
95,22.5234945468324,16.679801731003437
96,20.426851772501177,14.79910496044701
97,21.90337944576051,12.443422191234538
98,26.43098828134784,13.935638899027328
99,27.93527101874527,10.841178050027949
100,23.191440220036984,9.47018036192073
101,19.378699898128968,9.501871315487866
102,17.218365157253157,8.838197349765872
103,19.02495913325421,9.70387666300541
104,17.265793854662654,9.367694849699234
105,21.277714245365107,10.470893136102498
106,17.833242590009903,7.675976934420195
107,14.247415568236798,9.0298397279153
108,14.980819873659387,6.572245437829427
109,15.625640602678649,4.848166581421794
110,18.994871126526537,4.6060289560848
111,15.153210369130036,4.507702526707622
112,11.420398960558101,4.361468567536401
113,4.830759374245871,3.6319100181965047
114,2.9973057245275125,3.510470821636342
115,3.613184450884914,3.548530597955718
116,4.890737028269739,3.5636960508734994
117,4.943567188241285,4.614516915658325
118,3.0273407570165807,3.7890289692737626
119,2.887935587994867,3.9288069514097415
120,2.8212501733871096,4.712529806698435
121,3.60841616897664,3.0068456860360557
122,4.8426854231650465,3.041066226995525
123,4.524392040255626,2.574975408805415
124,2.6670800998823814,2.831737372732726
125,2.1159927016101663,2.688099367177917
126,2.1095093157108584,4.787793410394662
127,2.3296200861409986,2.915368044980653
128,3.128735572066729,2.5882177454801294
129,2.7809594422616164,2.851425200609085
130,2.43832179136543,2.974104336020781
131,3.2850126664554473,3.421420361628771
132,2.9854270546098935,3.4319447160481813
133,4.1563301522818525,3.9877389560051926
134,2.6293913305148595,10.24007622042834
135,2.172214124733783,7.436742968841147
136,2.743439062380792,5.633981951519514
137,2.835432002848042,4.121796684544634
138,2.639779282018425,5.456993284460906
139,2.855897294102619,3.742646658069506
140,5.250165164702392,3.8802836492374584
141,4.461892951220895,4.13057507516439
142,3.0951368399998826,3.307278891220568
143,2.528200979071136,3.153170979384151
144,2.984519858933039,3.4803262006259734
145,2.1895832637299484,3.3952588028821906
146,3.088223144734879,3.5851472784316405
147,2.685176095432035,3.429812426393408
148,2.0958048529533975,5.665515115413105
149,1.4908412308142094,3.010905840425969
150,3.0781471880930518,2.870163700119253
151,3.2977612647994543,3.4681561185274976
152,4.5910426043731105,5.774774181562533
153,3.6735008578100485,8.256373416761008
154,4.431926832079321,4.215549071166358
155,2.693242719248046,4.450004134621392
156,2.0762273237977102,3.622218509154734
157,2.101449303129705,4.264012456157859
158,1.585994960990149,3.6191595272420085
159,2.59563527067975,4.25615666749028
160,1.5578737604998005,2.9511794713117943
161,1.2513083231320665,2.3332413197405373
162,1.5368258498258587,3.055646904460195
163,1.4640844683378542,3.152026114144844
164,4.354354884554131,2.7421757799184574
165,1.4025871615442602,3.757391810893998
166,1.7605818783689176,2.8826130764630977
167,1.270216253246867,3.9796093212518677
168,1.2994875886134993,2.8868434642423977
169,1.750031369018298,2.3947834834422514
170,1.2063964618127645,2.323693885964344
171,1.1745349958906606,2.3660282580922125
172,1.512726513588641,3.263210810668058
173,1.3623559493133834,3.345555643176328
174,2.4442903236073747,4.01910441967552
175,3.5599232932983607,3.8341614258033463
176,2.272672008536655,3.4952635742344254
177,3.116070530058869,3.631885660495938
178,1.0765597851182134,4.089039906679581
179,1.484190843472772,2.9768393228342775
180,1.3566789864934488,2.0844054243885513
