Index,In,Out
0,42.096721335654415,7.862996569802637
1,26.762661768984596,6.961237995782219
2,29.1663830971156,7.9082283404809814
3,25.949268955641163,6.980970073919355
4,26.06757780876015,6.158505917819654
5,25.486125096847527,7.941638235285187
6,26.722059870243903,7.768219013441989
7,27.846311911491753,7.703654140691069
8,24.588892137673824,5.4161028285817725
9,27.81235374508417,6.167264552386296
10,33.16926916281383,7.0623934418428505
11,39.36709065816345,7.616214752246802
12,36.52422792847328,7.229809652147785
13,35.70691010299137,9.156789436664026
14,41.9800553441109,16.35857899705145
15,41.60710830633885,19.50779625514309
16,40.75754557580444,18.46792886358785
17,30.33931181350833,22.66420081394796
18,28.39121073880615,24.64288295009773
19,36.64600195728633,17.147536460658873
20,33.50864790264945,28.255133675663604
21,24.692815777733728,22.355709374395634
22,26.283596674082027,13.439164439547222
23,27.1043534536993,16.349643878022974
24,26.85340831699429,12.311275615383007
25,28.782766773711643,10.59916472847253
26,34.87104986550033,7.60894408497672
27,32.65678627968344,15.763218207266547
28,30.775451097930688,5.921711747052474
29,30.988632429503742,7.444986977300433
30,28.127666032275837,12.331655176531829
31,27.484683724858396,5.151689057330884
32,25.943055721188628,4.305087157506141
33,21.566474655965877,9.306435873721474
34,22.614935139263167,18.271358735420897
35,26.253619931323886,12.390290176143056
36,22.048226477675996,8.010166872275475
37,25.2618731664625,5.239853296518671
38,30.350343463903318,4.647419832054832
39,24.245578170758364,5.159271803231735
40,40.38839389372981,6.635268861806168
41,39.553024729158004,9.253443499314372
42,30.750303092309096,8.515589975783257
43,22.412328608290313,9.798378906429292
44,27.632324048124982,10.118004463357103
45,25.4130632448192,8.477592376669786
46,28.54804798903797,11.336830667690842
47,32.62043994239908,26.335223456981666
48,35.47913450853806,10.180664497506882
49,38.98025961393938,9.357248945911232
50,36.745308972300556,22.716036961241922
51,41.84045868749425,12.524529464357265
52,44.064979445990446,10.098902826009706
53,43.64060230854354,9.9237580990003
54,43.41368604022202,17.210472534492226
55,33.39971036916829,22.54336448388929
56,35.66042886586293,13.83764938995696
57,32.08086512655389,23.23281765953581
58,28.635825808697888,34.9256163553904
59,28.906639356998156,32.68699589511112
60,24.31029593390893,9.29160277761167
61,22.721038670195696,6.6737027627051795
62,31.525596270731416,7.116010547090133
63,30.450528049960198,25.731684419222518
64,29.11403942687518,26.99156618682476
65,26.613474590350553,14.939393951521737
66,28.382791898641727,8.65797612482327
67,31.513362342217587,8.697959725444889
68,23.296327150815458,24.57269237586022
69,23.6675609762699,13.316133869251425
70,22.992763899439968,7.673933240335929
71,22.411894271497314,6.158574972226896
72,25.67236408787629,6.340471721013376
73,28.320816645606545,9.260872498341465
74,32.04480282146138,12.443764836458538
75,30.510403573553198,32.81306512459598
76,21.493127860511006,19.618904854033687
77,21.5828038525265,32.68957325901448
78,19.523466420773033,25.477844359623592
79,24.64234128364157,20.58896012181705
80,34.6440062691826,26.19711060790469
81,21.719082330027675,22.963603754056912
82,19.2929119861208,33.3118730549707
83,20.60034790788689,22.530631129313832
84,25.902001566799694,15.675936891402186
85,20.09985593620136,32.79283057064081
86,22.445581434336994,14.57625773001706
87,19.84631003399592,14.098302342036064
88,18.77759805734723,18.359695276700474
89,17.30497681107992,22.111068578560587
90,21.279563024269738,20.931502418400527
91,23.472488061537888,16.052952712887283
92,21.35393699536864,21.27099013737367
93,17.807308791805198,14.342611382560762
94,15.707702528072165,4.4942569286447185
95,16.80574283817668,3.3434259706889025
96,18.168369599055932,3.702595680851974
97,19.964952881686013,4.375328125583346
98,21.39913233152315,3.45137230583102
99,18.296074024105593,3.6511550813161264
100,20.412259009187522,3.3026425913039725
101,20.897922557059516,3.054066190482516
102,15.090024572780946,2.974538869705735
103,11.982660084135404,2.932131442314864
104,11.17986810452765,2.2954730015562554
105,9.206923171566444,2.692782202401958
106,10.103078937912263,3.0780058348645842
107,9.103253292498437,2.1463369567958455
108,5.923560953637889,3.090387434235903
109,15.950916489971684,3.396901594719799
110,20.459306525323083,3.344541434662128
111,15.526571885999267,2.6829741465375863
112,15.86361854908164,3.487870342197323
113,14.537518284340505,3.2791000865679387
114,15.803564243097723,2.4085801186746485
115,21.5111383601367,2.800217005539264
116,22.54934496251964,2.7455785425906925
117,17.71070172857352,3.064963209738237
118,19.89870610358699,3.3835585719366232
119,20.658811565157553,3.2393990201048335
120,6.599013249689232,1.8874643556486792
121,3.952944394201344,1.9017855660618317
122,18.706477692858467,2.616297218157397
123,19.26729513028625,2.533658198575548
124,19.187280607372344,2.460117847049249
125,15.958057965985155,2.262030558310293
126,19.04106664310221,2.660119706802353
127,11.396496703589923,1.836299680231656
128,3.7641636495895656,1.343382870268319
129,4.7846766695430345,1.5124765814529388
130,10.053739744264483,1.708788764019884
131,9.486287751347412,2.3081480178502214
132,13.789037621436812,2.1216033010427195
133,16.166576455562986,2.45336362956677
134,16.026778161113416,2.727436511612692
135,11.302225330317103,2.134918721171977
136,12.74787260885712,2.330889359614815
137,9.272115550842628,2.0225940849265145
138,14.810715229488085,2.570850746809549
139,11.394780349821861,2.3905027114783746
140,14.794358853703674,2.741628433211094
141,15.767892311692798,2.5018161137741606
142,11.45354474713342,2.346434592291453
143,13.743260186592941,2.186455355920197
144,16.497107642245094,2.3470503660774695
145,23.703483797782653,2.7751072481493795
146,21.911416733571425,2.4996665055717884
147,12.82215144448021,2.3555007345389622
148,15.72091708495118,2.3856550617383103
149,12.466240496331428,2.2172508474667576
150,9.105115039142092,1.9906588287500488
151,20.546407966503946,2.527191769372474
152,21.116652920346155,2.2954060547532538
153,6.504904951070578,1.5692433260847325
154,3.7692113286531845,1.5050054025370017
