Index,In,Out
0,17.472925964961327,3.1311436069594496
1,21.298664493077144,4.056078595178827
2,22.425887735584272,3.9506078264541458
3,20.050428035532743,5.608814816358922
4,19.53567450886033,3.2197321145653874
5,18.500313680641806,2.500709106820407
6,20.459705650008477,2.5853837811715623
7,20.69535935050408,2.457076953374097
8,17.94634583858422,2.2009964288896415
9,18.54488558873884,2.7367704464158735
10,21.01514857752136,4.281591291940283
11,18.25920134216324,3.9272727940471572
12,18.180125049363678,5.056012316919492
13,16.830902204125117,5.495617431052052
14,15.45983762475693,5.328867167104082
15,15.580302422128575,4.912580989908353
16,15.741459757631311,4.694681749393705
17,11.032516731565856,4.617410379241515
18,16.55363134704068,4.556288414405066
19,16.90853332496984,4.986175231664485
20,13.666378144594383,4.4785075291371
21,15.618934893461958,4.506912607089453
22,12.912160687829513,4.403750072464502
23,11.271104091644915,2.8500424662024875
24,9.073835001082246,2.966711813255295
25,14.722435886964028,3.3296761565244966
26,12.558650656749169,2.367253938988916
27,11.253910485359953,2.4465992828472554
28,13.782570267158826,2.565450556480513
29,11.492329248129758,2.560164685728738
30,18.777225324098737,2.940278122988357
31,15.318205918485416,3.114644248123731
32,14.159929644873017,2.8458715280968345
33,17.14055902799156,3.2977654226777995
34,14.902814160866743,3.364153199405945
35,17.81876446354553,2.9458528698737965
36,14.41272478555127,2.6617790700155726
37,19.81451204350479,2.9692432396622266
38,16.13739389585819,2.9515493139718583
39,14.721195834071153,3.2755075345513562
40,16.268240786753104,3.362250797559293
41,15.707964330702936,4.01858256407304
42,16.005091667700118,4.397598009313865
43,19.63326180325937,4.641350706941308
44,17.68830500213888,4.2776048539681755
45,16.279961291821667,4.679748736288905
46,17.663689995585756,3.6424756099788014
47,13.607693186986024,3.4592437838437977
48,13.74330589441455,3.842865288106189
49,14.678792498953946,4.515674288500921
50,15.862450688426884,5.307209033514145
51,18.408858834030852,5.103870338473946
52,17.962868493731165,4.818449005877182
53,19.87341956137453,3.81023596875762
54,17.38381332582027,3.875759371599464
55,17.047602729711304,3.663059220399108
56,16.246810351481002,3.3555199083096654
57,18.38517072057365,4.247418622628743
58,18.612261455498793,4.791091197721912
59,16.195558176790808,6.076132753400657
60,17.47277444159469,7.788702171699828
61,22.494860217513107,5.454472487643376
62,25.820434895579172,5.278912994460089
63,18.90273085162381,3.797653388764824
64,14.14727734052587,3.283077269892704
65,12.934145615412886,3.510017314294772
66,15.25156314153702,3.63979575279566
67,17.374287922554917,4.681568101178397
68,14.072011435201677,3.9193056677809013
69,19.30777365833802,4.760523135790446
70,10.839316657932116,3.5473203710042167
71,9.678842847049678,3.0922665850738693
72,10.372934948366328,3.0590822079612217
73,8.796573698901824,2.83554014544053
74,10.294013899049169,2.7186596875337274
75,9.12782340570571,3.735897330499784
76,8.066524544380531,3.2365026083391957
77,6.530309351100667,2.3188458366144657
78,6.960288159079591,2.100534357835865
79,8.365924824426633,2.7247131001917464
80,7.58413449011108,2.6838495850914112
81,8.339664902150925,2.8909329384704914
82,9.60999210767552,3.3402661905361812
83,9.233295083974719,3.006091517210854
84,8.045227604337125,2.391919374147009
85,11.036236174589646,2.764372056051717
86,10.977492550487582,2.7109458474025967
87,13.199338508731998,3.897313621237682
88,9.480465812751612,2.2249087533369694
89,9.663446096370608,1.8505339715514826
90,9.938586072745098,2.0892800606989352
91,8.727166444772154,2.030588765483082
92,8.445678779422101,1.934461238681314
93,9.045509765888394,2.1886141679419406
94,9.784910804910055,1.8197397384118403
95,10.032041198119444,1.6422513485546784
96,9.295286527373227,1.5343165112444717
97,9.776397359362992,1.65861726859743
98,9.606978109172369,1.3941336389855419
99,10.517853244817331,1.7676441728531793
100,10.574685668559605,2.1458507154831032
101,9.311865378286898,1.8075323251886937
102,9.012658473515723,1.9651187226640172
103,10.005911524103482,2.23517768791074
104,8.420043141560324,2.0498939572300263
105,8.582934018641735,2.0866965795636125
106,6.710428095609432,1.5927503942565444
107,6.078832107777192,1.3639297357763807
108,6.1388487185089895,1.3950543624347942
109,5.953868259427618,1.424270282355847
110,7.059567141304992,1.343545370485526
111,6.184096308552837,1.1213894972555616
112,3.5844529723577794,1.0275746692079426
113,5.200306979056654,1.468680922081404
114,4.219514161647005,1.4452549971361661
115,4.03035871713616,1.3067033112299669
116,4.043204081932986,1.1524441079060406
117,3.0950874754927264,0.9170130425439315
118,2.1711972333166973,0.8469600787308441
119,4.07895573092821,0.9454709288266128
120,3.7139777087868264,0.859296968155371
121,2.8833630423299237,0.8452028749343493
122,2.8886746033876083,0.8280975206000207
123,3.70778637077001,0.9032548140050441
124,4.036352661643094,0.8849519377936617
125,4.401738436740804,0.7241978851439526
126,4.639056265653783,0.670483397874024
127,3.3688010114690523,0.5771100585550817
128,3.475455565429508,0.6228139864350835
129,3.3870353594953837,0.6441230526139816
130,2.5540546608739536,0.5389047366451555
131,1.2854401861901747,0.4441217445670801
132,1.7642677464793313,0.5406098082271561
133,0.767174371788453,0.56544293640488
134,2.800096581502934,0.4514971246189256
135,3.817276562607418,0.6573945208724985
136,1.3949082405364353,0.500310172915284
137,2.5632733777270227,0.5955978180039061
138,2.2130538097083146,0.46877934921552183
139,2.494517443836883,0.4627418013246398
140,2.117464943648613,0.45601327963817007
141,3.2116055010069275,0.4806544604601499
142,3.265333925642071,0.5555833306489312
143,2.208274102010228,0.43758147718381857
144,4.826066673184823,0.7957836121484907
145,7.317581029729332,1.0885723232588462
